VentaID;Marca;Modelo;PrecioAuto
147890;kia;rio;15000
147911;hyundai;new tucson;19000
147919;kia;cerato;15000
148019;kia;rio;15000
148025;kia;cerato;15000
148036;mazda;cx3;15800
148041;hyundai;accent;15000
148072;kia;rio;16800
148124;kia;rio;15000
148133;kia;rio;15000
148146;kia;cerato;16800
148156;mitsubishi;asx;19000
148174;hyundai;elantra;16800
148184;hyundai;santa fe;30000
148206;suzuki;ertiga;15000
148227;hyundai;accent;15000
148230;kia;rio;15000
148250;hyundai;elantra;15000
148258;kia;sportage;23400
148298;hyundai;new tucson;16800
148320;kia;rio;15000
148395;kia;sportage;25800
148470;mazda;mazda 2;15000
148547;kia;rio;15000
148561;jac;refine;16800
148564;mazda;mazda 3;16800
148580;hyundai;accent;16800
148592;kia;cerato;16800
148598;hyundai;new tucson;23400
148734;kia;cerato;15000
148810;chevrolet;n300;15000
148831;hyundai;accent;15000
148834;hyundai;accent;15000
148856;kia;rio;15000
148903;jac;s3;15000
148954;hyundai;santa fe;15000
148967;kia;cerato;15000
148981;kia;cerato;19000
148991;honda;pilot;30000
148996;kia;rio;15000
148997;hyundai;santa fe;23400
149003;kia;rio;15000
149066;haval;haval h6;19000
149069;kia;cerato;16800
149078;kia;cerato;15000
149084;hyundai;new tucson;30000
149118;suzuki;ertiga;15000
149122;hyundai;accent;15000
149131;suzuki;ertiga;16800
149134;kia;rio;15000
149139;kia;rio;15000
149164;kia;cerato;16800
149204;kia;sportage;16800
149243;kia;rio;15000
149272;hyundai;elantra;15000
149274;kia;cerato;15000
149276;kia;cerato;19000
149277;hyundai;accent;16800
149293;kia;rio;15000
149304;hyundai;i20;15000
149322;kia;rio;15000
149344;hyundai;accent;15000
149347;kia;rio;16800
149396;hyundai;creta;19000
149420;kia;sportage;25800
149438;mitsubishi;l200;21600
149485;hyundai;santa fe;27600
149503;kia;cerato;16800
149508;hyundai;elantra;16800
149515;kia;rio;15000
149519;hyundai;accent;15000
149534;kia;rio;15000
149540;hyundai;accent;16800
149565;hyundai;new tucson;24200
149642;hyundai;elantra;15000
149667;hyundai;new tucson;23400
149670;hyundai;creta;19000
149675;mazda;mazda 2;15000
149677;kia;rio;16800
149679;kia;rio;15000
149699;hyundai;elantra;16800
149700;hyundai;accent;19000
149721;kia;cerato;15000
149725;hyundai;creta;19000
149755;kia;rio;15000
149804;hyundai;i20;15000
149876;mitsubishi;l200;30000
149925;great wall;great wall h3;16800
149979;changan;new supervan;15000
150072;hyundai;creta;19000
150078;hyundai;creta;19000
150080;mazda;mazda 3;19000
150099;hyundai;elantra;16800
150114;kia;sportage;21200
150126;mazda;mazda 3;16800
150127;mazda;cx-9;30000
150185;kia;rio;15000
150217;hyundai;h-1 mbus;25800
150234;kia;rio;15000
150256;hyundai;accent;15000
150403;mahindra;xuv 500;27600
150511;hyundai;accent;15000
150513;hyundai;santa fe;25800
150534;kia;rio;15000
150537;kia;rio;14000
150567;kia;rio;14000
150614;kia;rio;15000
150677;hyundai;new tucson;25800
150689;jac;refine;19000
150692;kia;cerato;19000
150754;mazda;mazda 3;15000
150762;great wall;great wall m4;15000
150790;kia;soul;16800
150794;hyundai;new tucson;23400
150833;hyundai;accent;15000
150834;kia;sportage;23400
150837;suzuki;ertiga;16800
150838;suzuki;ertiga;16800
150894;kia;rio;15000
150897;kia;cerato;19000
150903;kia;rio;15000
150908;kia;cerato;21200
150934;kia;rio;15000
150942;kia;rio;15000
150969;suzuki;new vitara;16800
151017;hyundai;accent;15000
151062;kia;sportage;21200
151068;kia;rio;15000
151078;kia;rio;15000
151095;jac;s3;15000
151130;jac;s2;15000
151172;hyundai;h-1 mbus;27600
151186;kia;rio;15000
151260;mazda;mazda 2;15000
151271;hyundai;h-100 truck;27600
151282;kia;rio;15000
151297;hyundai;accent;15000
151325;hyundai;santa fe;15000
151410;kia;cerato;16800
151413;hyundai;elantra;19000
151429;suzuki;ertiga;16800
151431;kia;sorento;15000
151483;kia;rio;15000
151591;hyundai;elantra;16800
151613;hyundai;tucson;21200
151614;mazda;mazda 3;19000
151615;hyundai;elantra;16800
151671;mazda;mazda 5;25800
151678;hyundai;new tucson;24200
151705;kia;rio;21200
151708;hyundai;elantra;19000
151717;honda;hr-v;23400
151719;hyundai;h-1 mbus;15000
151787;hyundai;h-100 truck;15000
151808;hyundai;elantra;16800
151815;hyundai;elantra;16800
151825;kia;sportage;30000
151826;honda;cr-v;16800
151864;hyundai;new tucson;23400
151952;hyundai;elantra;19000
151958;hyundai;accent;16800
151986;kia;rio;15000
152106;chevrolet;spin;16800
152107;hyundai;accent;15000
152122;hyundai;creta;19000
152155;volkswagen;gol;15000
152181;great wall;great wall m4;15000
152184;hyundai;santa fe;23400
152202;kia;sportage;21200
152222;kia;cerato;21200
152225;hyundai;santa fe;19000
152243;hyundai;accent;15000
152259;kia;cerato;15000
152287;hyundai;elantra;19000
152318;suzuki;new vitara;19000
152348;hyundai;accent;16800
152389;volkswagen;amarok;16800
152391;hyundai;accent;15000
152405;hyundai;accent;15000
152408;hyundai;elantra;16800
152415;honda;cr-v;16800
152428;hyundai;elantra;15000
152486;hyundai;accent;16800
152500;volkswagen;amarok;30000
152536;mazda;mazda 3;19000
152558;kia;cerato;15000
152560;hyundai;new tucson;23400
152565;hyundai;elantra;16800
152581;suzuki;ertiga;15000
152617;hyundai;accent;15000
152621;hyundai;i20;15000
152639;kia;rio;15000
152661;kia;rio;15000
152675;kia;cerato;15000
152685;mazda;mazda 2;16800
152691;hyundai;h-1 mbus;27600
152707;kia;rio;15000
152735;kia;soul;16800
152740;hyundai;accent;15000
152781;hyundai;creta;19000
152804;mazda;mazda 3;15000
152846;mazda;mazda 2;15000
152863;kia;rio;15000
152867;mazda;cx5;25800
152948;mazda;cx5;23400
153028;hyundai;accent;16800
153045;volkswagen;gol;15000
153065;hyundai;accent;15000
153119;volkswagen;gol;15000
153126;kia;cerato;15000
153128;kia;cerato;16800
153132;hyundai;i20;15000
153178;hyundai;creta;19000
153181;hyundai;accent;15000
153217;suzuki;apv gl;16800
153223;hyundai;tucson;23400
153228;kia;rio;15000
153249;kia;cerato;16800
153253;hyundai;accent;15000
153306;kia;cerato;15000
153352;hyundai;accent;15000
153466;ssangyong;xlv;19000
153537;kia;rio;16800
153564;kia;cerato;15000
153593;kia;cerato;16800
153609;hyundai;h-1 3 van;15000
153615;kia;rio;15000
153692;kia;rio;15000
153709;hyundai;accent;15000
153743;mazda;mazda 3;16800
153767;hyundai;accent;15000
153771;kia;rio;15000
153896;volkswagen;polo;15000
153899;honda;cr-v;15000
153915;kia;rio;15000
153973;chevrolet;spin;15000
153994;hyundai;elantra;16800
154033;kia;sportage;21200
154086;kia;sportage;19000
154090;kia;cerato;16800
154099;kia;rio;15000
154106;hyundai;elantra;15000
154115;honda;hr-v;15000
154118;hyundai;accent;15000
154120;great wall;wingle 5;19000
154125;hyundai;elantra;16800
154233;hyundai;accent;15000
154265;kia;rio;15000
154266;mazda;mazda 3;15000
154303;kia;rio;15000
154311;kia;rio;15000
154317;kia;rio;15000
154350;hyundai;accent;15000
154355;kia;sportage;21200
154356;kia;rio;15000
154364;kia;rio;15000
154408;mazda;mazda 3;19000
154481;kia;rio;15000
154492;suzuki;new ertiga;16800
154496;mazda;mazda 2;15000
154527;kia;cerato;15000
154558;mazda;mazda 2;15000
154620;honda;wr-v;16800
154740;kia;cerato;16800
154742;hyundai;creta;19000
154744;kia;sportage;21200
154754;hyundai;elantra;16800
154757;kia;sorento;27600
154769;hyundai;i20;15000
154806;hyundai;accent;15000
154811;hyundai;tucson;19000
154814;kia;sorento;15000
154880;kia;picanto;15000
154894;hyundai;elantra;16800
154921;honda;cr-v;27600
154951;kia;sorento;15000
154965;kia;rio;15000
154992;kia;sportage;23400
155033;chevrolet;spin;16800
155038;mazda;mazda 3;19000
155123;kia;cerato;16800
155179;mazda;cx3;16800
155182;kia;cerato;16800
155254;hyundai;accent;15000
155336;kia;rio;15000
155394;kia;rio;15000
155485;hyundai;tucson;25800
155508;hyundai;elantra;16800
155569;kia;cerato;16800
155592;hyundai;accent;15000
155658;kia;rio;15000
155659;hyundai;elantra;16800
155664;kia;cerato;19000
155673;foton;view;21200
155680;hyundai;i20;15000
155698;kia;rio;15000
155707;suzuki;ertiga;16800
155723;honda;wr-v;15000
155737;volkswagen;polo;16800
155740;hyundai;accent;16800
155798;kia;cerato;16800
155799;hyundai;accent;15000
155812;kia;rio;16800
155878;hyundai;elantra;16800
155890;honda;wr-v;15000
155913;hyundai;accent;15000
155921;hyundai;elantra;16800
155939;hyundai;elantra;16800
155979;mazda;cx3;16800
155984;hyundai;elantra;16800
155987;kia;rio;15000
155995;kia;cerato;15000
156000;kia;cerato;16800
156019;kia;rio;16800
156024;kia;sorento;15000
156029;kia;sportage;21200
156034;mazda;bt-50;15000
156037;hyundai;h-1 3 van;23400
156103;kia;cerato;19000
156248;kia;cerato;16800
156360;kia;rio;15000
156409;kia;sorento;16800
156431;kia;rio;15000
156467;hyundai;elantra;16800
156471;kia;sorento;15000
156473;kia;sorento;15000
156497;jac;s3;15000
156568;suzuki;ertiga;15000
156572;kia;rio;15000
156655;hyundai;accent;15000
156662;kia;cerato;21200
156682;hyundai;accent;15000
156708;kia;cerato;16800
156709;kia;cerato;16800
156710;suzuki;ertiga;15000
156723;kia;sportage;21200
156756;chevrolet;spin;16800
156779;mazda;mazda 3;19000
156864;kia;rio;15000
156868;kia;rio;15000
156886;hyundai;accent;15000
156896;volkswagen;jetta;15000
157005;hyundai;elantra;15000
157049;mazda;cx5;25800
157077;kia;cerato;16800
157127;hyundai;accent;19000
157161;ssangyong;korando;21200
157181;kia;sorento;23400
157185;hyundai;h-1 3 van;27600
157257;honda;wr-v;15000
157263;hyundai;h-1 3 van;15000
157282;honda;cr-v;25800
157283;kia;rio;15000
157379;kia;rio;15000
157481;kia;rio;15000
157487;kia;cerato;19000
157515;kia;rio;15000
157607;kia;sportage;23400
157627;hyundai;creta;19000
157652;kia;sportage;15000
157661;kia;sorento;30000
157695;hyundai;elantra;16800
157700;kia;rio;16800
157706;kia;rio;15000
157709;kia;rio;16800
157710;kia;rio;15000
157719;kia;cerato;15000
157747;kia;rio;15000
157797;kia;rio hb sc;16800
157806;kia;sportage;21200
157815;hyundai;elantra;16800
157865;hyundai;accent;15000
157886;kia;sportage;21200
157965;hyundai;h-1 6 van;27600
157968;kia;rio;15000
157978;hyundai;i20;15000
157986;kia;sorento;30000
158130;mazda;cx3;19000
158152;kia;cerato;16800
158155;jac;refine;16800
158193;changan;cx70;16800
158224;hyundai;tucson;21200
158317;kia;rio;15000
158326;hyundai;creta;19000
158334;kia;sportage;21200
158350;hyundai;h-100 truck;15000
158356;kia;rio;15000
158422;kia;rio;15000
158471;mazda;mazda 3;19000
158484;kia;rio sedan sc;15000
158503;honda;cr-v;25800
158539;hyundai;accent;15000
158575;kia;rio;15000
158636;mitsubishi;montero;21200
158706;kia;cerato;16800
158736;honda;wr-v;16800
158748;kia;cerato;16800
158782;kia;sorento;15000
158784;kia;rio;15000
158826;kia;cerato;19000
158897;hyundai;elantra;21200
158916;kia;rio;15800
158990;kia;rio;15000
159022;kia;rio;15000
159037;hyundai;accent;15000
159138;kia;rio;15000
159330;hyundai;santa fe;27600
159361;mazda;cx3;16800
159413;kia;rio;15000
159425;kia;rio;15000
159483;kia;rio;15000
159490;kia;rio;15000
159491;kia;cerato;21200
159492;kia;sportage;23400
159504;kia;cerato;16800
159506;mazda;cx3;19000
159582;kia;sportage;27600
159601;kia;rio;15000
159617;kia;rio;15000
159619;kia;sportage;21200
159630;hyundai;accent;15000
159657;suzuki;ciaz;12500
159681;kia;rio;15000
159758;kia;rio;15000
159775;chevrolet;cruze;12500
159786;kia;rio;12500
159822;hyundai;i20;15000
159986;chevrolet;n300;12500
160008;chevrolet;n300;13800
160018;chevrolet;spin;16800
160019;suzuki;apv furgon;15000
160036;hyundai;accent;15000
160040;kia;rio;12500
160048;kia;rio;15000
160050;honda;hr-v;12500
160051;kia;rio;15000
160052;honda;hr-v;12500
160078;mazda;mazda 2;15000
160107;honda;cr-v;27600
160156;kia;rio;15000
160232;honda;wr-v;15000
160337;kia;sorento;27600
160355;mitsubishi;l200;21200
160405;mazda;mazda 3;15000
160432;kia;carnival;19000
160594;kia;cerato;16800
160600;hyundai;accent;13800
160608;suzuki;baleno;12500
160619;honda;wr-v;15000
160665;kia;sorento;30000
160669;hyundai;creta;16800
160690;hyundai;new elantra ad;19000
160835;mitsubishi;outlander;30000
160871;kia;rio;15000
160874;mazda;cx5;21200
160882;kia;sportage;19000
160887;kia;rio;15000
160921;chevrolet;traverse;19000
160923;mazda;mazda 3;15000
160999;kia;rio;15000
161039;foton;k1;16800
161051;kia;rio sedan sc;16800
161063;mazda;cx5;25800
161207;kia;cerato;19000
161307;kia;rio;15000
161321;hyundai;accent;15000
161344;kia;rio;15000
161354;jac;refine;16800
161374;kia;cerato;19000
161396;suzuki;apv furgon;15000
161451;hyundai;new elantra ad;16800
161453;volkswagen;tiguan;21200
161454;suzuki;apv furgon;15000
161506;kia;rio hb sc;16800
161535;mitsubishi;l200;27600
161549;kia;sportage;23400
161562;kia;rio;15000
161565;hyundai;accent;15000
161726;hyundai;new elantra ad;21200
161732;hyundai;santa fe;15000
161749;volkswagen;jetta;19000
161827;kia;cerato;15000
161835;kia;cerato;15000
161847;kia;rio;15000
161910;honda;wr-v;19000
161920;mitsubishi;asx;19000
161923;changan;cx70;15000
161932;kia;rio sedan sc;15000
162090;hyundai;new tucson;21200
162111;kia;rio;15000
162153;kia;rio;15000
162232;honda;hr-v;21200
162243;suzuki;apv furgon;15000
162302;mazda;mazda 3;15000
162315;kia;rio;15000
162328;kia;cerato;19000
162371;kia;rio;15000
162376;hyundai;new elantra fl;16800
162780;suzuki;swift;15000
162783;kia;rio;15000
162786;hyundai;santa fe;30000
162806;mazda;cx3;19000
162838;kia;picanto;16800
162983;jac;x200;15000
163016;kia;rio;15000
163098;kia;rio;15000
163221;honda;cr-v;27600
163229;honda;cr-v;16800
163234;hyundai;i20;21200
163236;mazda;mazda 3;19000
163247;suzuki;baleno;15000
163249;hyundai;h-1 mbus;23400
163268;kia;cerato;16800
163272;honda;wr-v;15000
163284;kia;cerato;15000
163285;kia;rio;15000
163317;kia;rio;15000
163330;kia;sportage;23400
163332;kia;cerato;16800
163339;honda;pilot;30000
163346;kia;rio;16800
163359;volkswagen;amarok;30000
163430;hyundai;accent;15000
163438;kia;cerato;16800
163440;kia;rio;15000
163520;kia;rio;15000
163527;mazda;cx5;27600
163530;honda;wr-v;16800
163556;kia;rio;16800
163583;honda;wr-v;15000
163585;hyundai;new elantra fl;16800
163607;kia;rio;16800
163618;kia;cerato;16800
163623;suzuki;apv gl;16800
163663;mazda;mazda 2;15000
163698;kia;rio;15000
163708;hyundai;grand santa fe;15000
163710;mitsubishi;lancer;15000
163716;mazda;mazda 3;15000
163732;mitsubishi;montero;15000
163734;mitsubishi;montero;15000
163750;hyundai;hd65;27600
163825;hyundai;new tucson;25800
163835;suzuki;apv van;16800
163840;hyundai;new elantra ad;16800
163851;kia;rio;15000
163907;mazda;cx-9;30000
163945;kia;rio;15000
164042;kia;rio;15000
164044;mitsubishi;canter;30000
164058;hyundai;h-1 mbus;30000
164089;kia;rio;15000
164153;kia;rio;15000
164183;kia;rio;15000
164200;kia;rio;15000
164239;mazda;cx5;23400
164315;hyundai;santa fe;15000
164361;kia;rio;15000
164465;kia;cerato;16800
164539;hyundai;i20;15000
164550;hyundai;hd 120;15000
164729;chevrolet;n300;15000
164783;kia;sportage;23400
164786;kia;cerato;19000
164795;honda;pilot;25800
164803;hyundai;accent;15000
164842;chevrolet;spin;15000
164859;kia;soul;15000
165077;kia;rio;15000
165083;suzuki;grand vitara;15000
165121;kia;cerato;15000
165155;kia;rio;19000
165186;chevrolet;spin;16800
165200;hyundai;new tucson;25800
165233;suzuki;ertiga;15000
165280;mitsubishi;mirage;15000
165300;great wall;wingle 5;19000
165429;volkswagen;amarok;30000
165435;chevrolet;spin;16800
165441;kia;rio;15000
165475;hyundai;creta;15000
165533;hyundai;h-1 3 van;21200
165540;hyundai;grand santa fe;21200
165553;kia;rio;15000
165580;suzuki;ertiga;15000
165612;hyundai;santa fe;15000
165630;hyundai;new elantra ad;15000
165677;mitsubishi;montero sport;30000
165725;kia;rio;15000
165797;hyundai;accent;15000
165863;kia;sorento;30000
165886;hyundai;new elantra ad;16800
165975;hyundai;h-1 3 van;25800
165984;kia;rio;15000
166026;kia;rio;16800
166027;honda;wr-v;16800
166058;hyundai;new tucson;19000
166071;kia;rio;15000
166113;hyundai;new elantra ad;16800
166143;kia;rio;15000
166147;kia;rio;16800
166159;foton;k1;15000
166225;hyundai;accent;15000
166265;kia;sportage;19000
166310;kia;rio;15000
166342;kia;cerato;15000
166401;kia;sorento;30000
166498;kia;sorento;30000
166590;kia;rio;15000
166605;kia;cerato;16800
166630;hyundai;new tucson;25800
166673;mazda;mazda 2;19000
166716;kia;rio;15000
166733;kia;cerato;15000
166734;hyundai;accent;16800
166758;hyundai;santa fe;23400
167021;hyundai;creta;19000
167048;kia;rio;15000
167134;chevrolet;n300;15000
167138;hyundai;santa fe;30000
167141;mazda;cx3;16800
167232;hyundai;accent;16800
167503;kia;carens;19000
167509;great wall;great wall m4;15000
167655;chevrolet;spin;16800
167662;hyundai;h-1 mbus;19000
167680;hyundai;new elantra;16800
167714;kia;cerato;15000
167784;kia;rio;15000
167929;kia;rio;15000
167964;mazda;cx5;23400
167968;hyundai;accent;15000
167984;hyundai;i20;15000
168085;kia;rio;15000
168088;hyundai;new elantra;19000
168141;hyundai;new elantra;21200
168171;hyundai;new elantra;19000
168214;citroen;jumper;15000
168244;honda;cr-v;19000
168349;kia;rio;15000
168363;hyundai;h-1 3 van;25800
168372;hyundai;creta;19000
168403;honda;wr-v;15000
168412;honda;wr-v;15000
168420;chevrolet;spin;16800
168504;kia;cerato;16800
168608;kia;cerato;16800
168740;kia;rio sedan sc;15000
168836;volkswagen;tiguan allspace;30000
168917;kia;rio;15000
168932;kia;cerato;19000
168996;kia;rio;15000
169012;kia;rio;15000
169068;hyundai;new tucson;25800
169120;kia;rio;15000
169149;kia;sportage;19000
169162;kia;rio;15000
169165;hyundai;accent;15000
169167;land rover;range rover;25800
169171;hyundai;hd65;25800
169179;kia;rio sedan sc;15000
169233;kia;sportage;23400
169249;hyundai;accent;15000
169357;suzuki;grand vitara;15000
169371;mazda;mazda 2;15000
169394;mazda;cx3;19000
169398;volkswagen;amarok;16800
169401;hyundai;accent;15000
169402;ssangyong;tivoli;16800
169440;kia;rio;15000
169456;honda;wr-v;16800
169620;kia;sorento;30000
169630;kia;cerato;16800
169633;hyundai;santa fe;30000
169661;suzuki;ertiga;15000
169746;kia;cerato koup;16800
169787;kia;sportage;21200
169863;honda;cr-v;15000
169869;honda;cr-v;15000
170026;hyundai;accent;15000
170035;hyundai;accent;15000
170053;kia;rio;16800
170074;jac;j2;15000
170122;hyundai;accent;15000
170126;mazda;cx5;27600
170370;hyundai;new elantra;19000
170376;hyundai;h-1 3 van;21200
170466;hyundai;new elantra;16800
170486;kia;rio;15000
170586;hyundai;santa fe;16800
170617;hyundai;hd65;15000
170632;hyundai;i20;15000
170665;hyundai;accent;15000
170693;kia;rio;15000
170724;mazda;cx5;19000
170732;kia;rio;16800
170768;hyundai;accent;15000
170818;kia;rio;15000
170829;mazda;mazda 3;19000
170876;suzuki;ertiga;15000
170885;hyundai;accent;15000
170952;hyundai;accent;15000
170959;hyundai;new elantra;15000
170978;mazda;mazda 2;15000
171021;hyundai;new elantra;16800
171028;kia;rio;15000
171085;hyundai;creta;19000
171205;hyundai;new elantra;16800
171230;kia;rio;16800
171241;mitsubishi;l200;30000
171298;kia;sorento;15000
171303;suzuki;apv van;15000
171358;hyundai;accent;15000
171417;kia;soul;16800
171422;kia;rio;15000
171434;kia;rio;15000
171455;kia;sorento;30000
171475;kia;sportage;23400
171494;suzuki;apv van;15000
171563;kia;rio hb sc;15000
171570;kia;sportage;21200
171598;hyundai;new tucson;23400
171618;kia;rio;15000
171647;kia;rio;15000
171682;mazda;mazda 3;16800
171714;suzuki;apv van;15000
171767;volkswagen;polo;15000
171817;hyundai;accent;15000
171858;volkswagen;crossfox;19000
171885;honda;hr-v;15000
171909;hyundai;h-1 6 van;25800
171913;kia;soul;15000
171970;hyundai;new elantra;19000
171991;suzuki;new vitara;15000
172042;suzuki;new vitara;16800
172068;citroen;berlingo vu;19000
172080;mazda;mazda 3;19000
172152;kia;rio;15000
